	0
2998	1
2999	1
3000	1
3001	1
3002	1
3003	1
3004	1
3005	1
3006	1
3007	1
3008	1
3009	1
3010	1
3011	1
3012	1
3013	1
3014	1
3015	1
3016	1
3017	1
3018	1
3019	1
3020	1
3021	1
3022	1
3023	1
3024	1
3025	1
3026	1
3027	1
3028	1
3029	1
3030	1
3031	1
3032	1
3033	1
3034	1
3035	1
3036	1
3037	1
3038	1
3039	1
3040	1
3041	1
3042	1
3043	1
3044	1
3045	1
3046	1
3047	1
3048	1
3049	1
3050	1
3051	1
3052	1
3053	1
3054	1
3055	1
3056	1
3057	1
3058	1
3059	1
3060	1
3061	1
3062	1
3063	1
3064	1
3065	1
3066	1
3067	1
3068	1
3069	1
3070	1
3071	1
3072	1
3073	1
3074	1
3075	1
3076	1
3077	1
3078	1
3079	1
3080	1
3081	1
3082	1
3083	1
3084	1
3085	1
3086	1
3087	1
3088	1
3089	1
3090	1
3091	1
3092	1
3093	1
3094	1
3095	1
3096	1
3097	1
3098	1
3099	1
3100	1
3101	1
3102	1
3103	1
3104	1
3105	1
3106	1
3107	1
3108	1
3109	1
3110	1
3111	1
3112	1
3113	1
3114	1
3115	1
3116	1
3117	1
3118	1
3119	1
3120	1
3121	1
3122	1
3123	1
3124	1
3125	1
3126	1
3127	1
3128	1
3129	1
3130	1
3131	1
3132	1
3133	1
3134	1
3135	1
3136	1
3137	1
3138	1
3139	1
3140	1
3141	1
3142	1
3143	1
3144	1
3145	1
3146	1
3147	1
3148	1
3149	1
3150	1
3151	1
3152	1
3153	1
3154	1
3155	1
3156	1
3157	1
3158	1
3159	1
3160	1
3161	1
3162	1
3163	1
3164	1
3165	1
3166	1
3167	1
3168	1
3169	1
3170	1
3171	1
3172	1
3173	1
3174	1
3175	1
3176	1
3177	1
3178	1
3179	1
3180	1
3181	1
3182	1
3183	1
3184	1
3185	1
3186	1
3187	1
3188	1
3189	1
3190	1
3191	1
3192	1
3193	1
3194	1
3195	1
3196	1
3197	1
3198	1
3199	1
3200	1
3201	1
3202	1
3203	1
3204	1
3205	1
3206	1
3207	1
3208	1
3209	1
3210	1
3211	1
3212	1
3213	1
3214	1
3215	1
3216	1
3217	1
3218	1
3219	1
3220	1
3221	1
3222	1
3223	1
3224	1
3225	1
3226	1
3227	1
3228	1
3229	1
3230	1
3231	1
3232	1
3233	1
3234	1
3235	1
3236	1
3237	1
3238	1
3239	1
3240	1
3241	1
3242	1
3243	1
3244	1
3245	1
3246	1
3247	1
3248	1
3249	1
3250	1
3251	1
3252	1
3253	1
3254	1
3255	1
3256	1
3257	1
3258	1
3259	1
3260	1
3261	1
3262	1
3263	1
3264	1
3265	1
3266	1
3267	1
3268	1
3269	1
3270	1
3271	1
3272	1
3273	1
3274	1
3275	1
3276	1
3277	1
3278	1
3279	1
3280	1
3281	1
3282	1
3283	1
3284	1
3285	1
3286	1
3287	1
3288	1
3289	1
3290	1
3291	1
3292	1
3293	1
3294	1
3295	1
3296	1
3297	1
3298	1
3299	1
3300	1
3301	1
3302	1
3303	1
3304	1
3305	1
3306	1
3307	1
3308	1
3309	1
3310	1
3311	1
3312	1
3313	1
3314	1
3315	1
3316	1
3317	1
3318	1
3319	1
3320	1
3321	1
3322	1
3323	1
3324	1
3325	1
3326	1
3327	1
3328	1
3329	1
3330	1
3331	1
3332	1
3333	1
3334	1
3335	1
3336	1
3337	1
3338	1
3339	1
3340	1
3341	1
3342	1
3343	1
3344	1
3345	1
3346	1
3347	1
3348	1
3349	1
3350	1
3351	1
3352	1
3353	1
3354	1
3355	1
3356	1
3357	1
3358	1
3359	1
3360	1
3361	1
3362	1
3363	1
3364	1
3365	1
3366	1
3367	1
3368	1
3369	1
3370	1
3371	1
3372	1
3373	1
3374	1
3375	1
3376	1
3377	1
3378	1
3379	1
3380	1
3381	1
3382	1
3383	1
3384	1
3385	1
3386	1
3387	1
3388	1
3389	1
3390	1
3391	1
3392	1
3393	1
3394	1
3395	1
3396	1
3397	1
3398	1
3399	1
3400	1
3401	1
3402	1
3403	1
3404	1
3405	1
3406	1
3407	1
3408	1
3409	1
3410	1
3411	1
3412	1
3413	1
3414	1
3415	1
3416	1
3417	1
3418	1
3419	1
3420	1
3421	1
3422	1
3423	1
3424	1
3425	1
3426	1
3427	1
3428	1
3429	1
3430	1
3431	1
3432	1
3433	1
3434	1
3435	1
3436	1
3437	1
3438	1
3439	1
3440	1
3441	1
3442	1
3443	1
3444	1
3445	1
3446	1
3447	1
3448	1
3449	1
3450	1
3451	1
3452	1
3453	1
3454	1
3455	1
3456	1
3457	1
3458	1
3459	1
3460	1
3461	1
3462	1
3463	1
3464	1
3465	1
3466	1
3467	1
3468	1
3469	1
3470	1
3471	1
3472	1
3473	1
3474	1
3475	1
3476	1
3477	1
3478	1
3479	1
3480	1
3481	1
3482	1
3483	1
3484	1
3485	1
3486	1
3487	1
3488	1
3489	1
3490	1
3491	1
3492	1
3493	1
3494	1
3495	1
3496	1
3497	1
3498	1
3499	1
3500	1
3501	1
3502	1
3503	1
3504	1
3505	1
3506	1
3507	1
3508	1
3509	1
3510	1
3511	1
3512	1
3513	1
3514	1
3515	1
3516	1
3517	1
3518	1
3519	1
3520	1
3521	1
3522	1
3523	1
3524	1
3525	1
3526	1
3527	1
3528	1
3529	1
3530	1
3531	1
3532	1
3533	1
3534	1
3535	1
3536	1
3537	1
3538	1
3539	1
3540	1
3541	1
3542	1
3543	1
3544	1
3545	1
3546	1
3547	1
3548	1
3549	1
3550	1
3551	1
3552	1
3553	1
3554	1
3555	1
3556	1
3557	1
3558	1
3559	1
3560	1
3561	1
3562	1
3563	1
3564	1
3565	1
3566	1
3567	1
3568	1
3569	1
3570	1
3571	1
3572	1
3573	1
3574	1
3575	1
3576	1
3577	1
3578	1
3579	1
3580	1
3581	1
3582	1
3583	1
3584	1
3585	1
3586	1
3587	1
3588	1
3589	1
3590	1
3591	1
3592	1
3593	1
3594	1
3595	1
3596	1
3597	1
3598	1
3599	1
3600	1
3601	1
3602	1
3603	1
3604	1
3605	1
3606	1
3607	1
3608	1
3609	1
3610	1
3611	1
3612	1
3613	1
3614	1
3615	1
3616	1
3617	1
3618	1
3619	1
3620	1
3621	1
3622	1
3623	1
3624	1
3625	1
3626	1
3627	1
3628	1
3629	1
3630	1
3631	1
3632	1
3633	1
3634	1
3635	1
3636	1
3637	1
3638	1
3639	1
3640	1
3641	1
3642	1
3643	1
3644	1
3645	1
3646	1
3647	1
3648	1
3649	1
3650	1
3651	1
3652	1
3653	1
3654	1
3655	1
3656	1
3657	1
3658	1
3659	1
3660	1
3661	1
3662	1
3663	1
3664	1
3665	1
3666	1
3667	1
3668	1
3669	1
3670	1
3671	1
3672	1
3673	1
3674	1
3675	1
3676	1
3677	1
3678	1
3679	1
3680	1
3681	1
3682	1
3683	1
3684	1
3685	1
3686	1
3687	1
3688	1
3689	1
3690	1
3691	1
3692	1
3693	1
3694	1
3695	1
3696	1
3697	1
3698	1
3699	1
3700	1
3701	1
3702	1
3703	1
3704	1
3705	1
3706	1
3707	1
3708	1
3709	1
3710	1
3711	1
3712	1
3713	1
3714	1
3715	1
3716	1
3717	1
3718	1
3719	1
3720	1
3721	1
3722	1
3723	1
3724	1
3725	1
3726	1
3727	1
3728	1
3729	1
3730	1
3731	1
3732	1
3733	1
3734	1
3735	1
3736	1
3737	1
3738	1
3739	1
3740	1
3741	1
3742	1
3743	1
3744	1
3745	1
3746	1
3747	1
3748	1
3749	1
3750	1
3751	1
3752	1
3753	1
3754	1
3755	1
3756	1
3757	1
3758	1
3759	1
3760	1
3761	1
3762	1
3763	1
3764	1
3765	1
3766	1
3767	1
3768	1
3769	1
3770	1
3771	1
3772	1
3773	1
3774	1
3775	1
3776	1
3777	1
3778	1
3779	1
3780	1
3781	1
3782	1
3783	1
3784	1
3785	1
3786	1
3787	1
3788	1
3789	1
3790	1
3791	1
3792	1
3793	1
3794	1
3795	1
3796	1
3797	1
3798	1
3799	1
3800	1
3801	1
3802	1
3803	1
3804	1
3805	1
3806	1
3807	1
3808	1
3809	1
3810	1
3811	1
3812	1
3813	1
3814	1
3815	1
3816	1
3817	1
3818	1
3819	1
3820	1
3821	1
3822	1
3823	1
3824	1
3825	1
3826	1
3827	1
3828	1
3829	1
3830	1
3831	1
3832	1
3833	1
3834	1
3835	1
3836	1
3837	1
3838	1
3839	1
3840	1
3841	1
3842	1
3843	1
3844	1
3845	1
3846	1
3847	1
3848	1
3849	1
3850	1
3851	1
3852	1
3853	1
3854	1
3855	1
3856	1
3857	1
3858	1
3859	1
3860	1
3861	1
3862	1
3863	1
3864	1
3865	1
3866	1
3867	1
3868	1
3869	1
3870	1
3871	1
3872	1
3873	1
3874	1
3875	1
3876	1
3877	1
3878	1
3879	1
3880	1
3881	1
3882	1
3883	1
3884	1
3885	1
3886	1
3887	1
3888	1
3889	1
3890	1
3891	1
3892	1
3893	1
3894	1
3895	1
3896	1
3897	1
3898	1
3899	1
3900	1
3901	1
3902	1
3903	1
3904	1
3905	1
3906	1
3907	1
3908	1
3909	1
3910	1
3911	1
3912	1
3913	1
3914	1
3915	1
3916	1
3917	1
3918	1
3919	1
3920	1
3921	1
3922	1
3923	1
3924	1
3925	1
3926	1
3927	1
3928	1
3929	1
3930	1
3931	1
3932	1
3933	1
3934	1
3935	1
3936	1
3937	1
3938	1
3939	1
3940	1
3941	1
3942	1
3943	1
3944	1
3945	1
3946	1
3947	1
3948	1
3949	1
3950	1
3951	1
3952	1
3953	1
3954	1
3955	1
3956	1
3957	1
3958	1
3959	1
3960	1
3961	1
3962	1
3963	1
3964	1
3965	1
3966	1
3967	1
3968	1
3969	1
3970	1
3971	1
3972	1
3973	1
3974	1
3975	1
3976	1
3977	1
3978	1
3979	1
3980	1
3981	1
3982	1
3983	1
3984	1
3985	1
3986	1
3987	1
3988	1
3989	1
3990	1
3991	1
3992	1
3993	1
3994	1
3995	1
3996	1
3997	1
3998	1
3999	1
4000	2
4001	2
4002	2
4003	2
4004	2
4005	2
4006	2
4007	2
4008	2
4009	2
4010	2
4011	2
4012	2
4013	2
4014	2
4015	2
4016	2
4017	2
4018	2
4019	2
4020	2
4021	2
4022	2
4023	2
4024	2
4025	2
4026	2
4027	2
4028	2
4029	2
4030	2
4031	2
4032	2
4033	2
4034	2
4035	2
4036	2
4037	2
4038	2
4039	2
4040	2
4041	2
4042	2
4043	2
4044	2
4045	2
4046	2
4047	2
4048	2
4049	2
4050	2
4051	2
4052	2
4053	2
4054	2
4055	2
4056	2
4057	2
4058	2
4059	2
4060	2
4061	2
4062	2
4063	2
4064	2
4065	2
4066	2
4067	2
4068	2
4069	2
4070	2
4071	2
4072	2
4073	2
4074	2
4075	2
4076	2
4077	2
4078	2
4079	2
4080	2
4081	2
4082	2
4083	2
4084	2
4085	2
4086	2
4087	2
4088	2
4089	2
4090	2
4091	2
4092	2
4093	2
4094	2
4095	2
4096	2
4097	2
4098	2
4099	2
4100	2
4101	2
4102	2
4103	2
4104	2
4105	2
4106	2
4107	2
4108	2
4109	2
4110	2
4111	2
4112	2
4113	2
4114	2
4115	2
4116	2
4117	2
4118	2
4119	2
4120	2
4121	2
4122	2
4123	2
4124	2
4125	2
4126	2
4127	2
4128	2
4129	2
4130	2
4131	2
4132	2
4133	2
4134	2
4135	2
4136	2
4137	2
4138	2
4139	2
4140	2
4141	2
4142	2
4143	2
4144	2
4145	2
4146	2
4147	2
4148	2
4149	2
4150	2
4151	2
4152	2
4153	2
4154	2
4155	2
4156	2
4157	2
4158	2
4159	2
4160	2
4161	2
4162	2
4163	2
4164	2
4165	2
4166	2
4167	2
4168	2
4169	2
4170	2
4171	2
4172	2
4173	2
4174	2
4175	2
4176	2
4177	2
4178	2
4179	2
4180	2
4181	2
4182	2
4183	2
4184	2
4185	2
4186	2
4187	2
4188	2
4189	2
4190	2
4191	2
4192	2
4193	2
4194	2
4195	2
4196	2
4197	2
4198	2
4199	2
4200	2
4201	2
4202	2
4203	2
4204	2
4205	2
4206	2
4207	2
4208	2
4209	2
4210	2
4211	2
4212	2
4213	2
4214	2
4215	2
4216	2
4217	2
4218	2
4219	2
4220	2
4221	2
4222	2
4223	2
4224	2
4225	2
4226	2
4227	2
4228	2
4229	2
4230	2
4231	2
4232	2
4233	2
4234	2
4235	2
4236	2
4237	2
4238	2
4239	2
4240	2
4241	2
4242	2
4243	2
4244	2
4245	2
4246	2
4247	2
4248	2
4249	2
4250	2
4251	2
4252	2
4253	2
4254	2
4255	2
4256	2
4257	2
4258	2
4259	2
4260	2
4261	2
4262	2
4263	2
4264	2
4265	2
4266	2
4267	2
4268	2
4269	2
4270	2
4271	2
4272	2
4273	2
4274	2
4275	2
4276	2
4277	2
4278	2
4279	2
4280	2
4281	2
4282	2
4283	2
4284	2
4285	2
4286	2
4287	2
4288	2
4289	2
4290	2
4291	2
4292	2
4293	2
4294	2
4295	2
4296	2
4297	2
4298	2
4299	2
4300	2
4301	2
4302	2
4303	2
4304	2
4305	2
4306	2
4307	2
4308	2
4309	2
4310	2
4311	2
4312	2
4313	2
4314	2
4315	2
4316	2
4317	2
4318	2
4319	2
4320	2
4321	2
4322	2
4323	2
4324	2
4325	2
4326	2
4327	2
4328	2
4329	2
4330	2
4331	2
4332	2
4333	2
4334	2
4335	2
4336	2
4337	2
4338	2
4339	2
4340	2
4341	2
4342	2
4343	2
4344	2
4345	2
4346	2
4347	2
4348	2
4349	2
4350	2
4351	2
4352	2
4353	2
4354	2
4355	2
4356	2
4357	2
4358	2
4359	2
4360	2
4361	2
4362	2
4363	2
4364	2
4365	2
4366	2
4367	2
4368	2
4369	2
4370	2
4371	2
4372	2
4373	2
4374	2
4375	2
4376	2
4377	2
4378	2
4379	2
4380	2
4381	2
4382	2
4383	2
4384	2
4385	2
4386	2
4387	2
4388	2
4389	2
4390	2
4391	2
4392	2
4393	2
4394	2
4395	2
4396	2
4397	2
4398	2
4399	2
4400	2
4401	2
4402	2
4403	2
4404	2
4405	2
4406	2
4407	2
4408	2
4409	2
4410	2
4411	2
4412	2
4413	2
4414	2
4415	2
4416	2
4417	2
4418	2
4419	2
4420	2
4421	2
4422	2
4423	2
4424	2
4425	2
4426	2
4427	2
4428	2
4429	2
4430	2
4431	2
4432	2
4433	2
4434	2
4435	2
4436	2
4437	2
4438	2
4439	2
4440	2
4441	2
4442	2
4443	2
4444	2
4445	2
4446	2
4447	2
4448	2
4449	2
4450	2
4451	2
4452	2
4453	2
4454	2
4455	2
4456	2
4457	2
4458	2
4459	2
4460	2
4461	2
4462	2
4463	2
4464	2
4465	2
4466	2
4467	2
4468	2
4469	2
4470	2
4471	2
4472	2
4473	2
4474	2
4475	2
4476	2
4477	2
4478	2
4479	2
4480	2
4481	2
4482	2
4483	2
4484	2
4485	2
4486	2
4487	2
4488	2
4489	2
4490	2
4491	2
4492	2
4493	2
4494	2
4495	2
4496	2
4497	2
4498	2
4499	2
4500	2
4501	2
4502	2
4503	2
4504	2
4505	2
4506	2
4507	2
4508	2
4509	2
4510	2
4511	2
4512	2
4513	2
4514	2
4515	2
4516	2
4517	2
4518	2
4519	2
4520	2
4521	2
4522	2
4523	2
4524	2
4525	2
4526	2
4527	2
4528	2
4529	2
4530	2
4531	2
4532	2
4533	2
4534	2
4535	2
4536	2
4537	2
4538	2
4539	2
4540	2
4541	2
4542	2
4543	2
4544	2
4545	2
4546	2
4547	2
4548	2
4549	2
4550	2
4551	2
4552	2
4553	2
4554	2
4555	2
4556	2
4557	2
4558	2
4559	2
4560	2
4561	2
4562	2
4563	2
4564	2
4565	2
4566	2
4567	2
4568	2
4569	2
4570	2
4571	2
4572	2
4573	2
4574	2
4575	2
4576	2
4577	2
4578	2
4579	2
4580	2
4581	2
4582	2
4583	2
4584	2
4585	2
4586	2
4587	2
4588	2
4589	2
4590	2
4591	2
4592	2
4593	2
4594	2
4595	2
4596	2
4597	2
4598	2
4599	2
4600	2
4601	2
4602	2
4603	2
4604	2
4605	2
4606	2
4607	2
4608	2
4609	2
4610	2
4611	2
4612	2
4613	2
4614	2
4615	2
4616	2
4617	2
4618	2
4619	2
4620	2
4621	2
4622	2
4623	2
4624	2
4625	2
4626	2
4627	2
4628	2
4629	2
4630	2
4631	2
4632	2
4633	2
4634	2
4635	2
4636	2
4637	2
4638	2
4639	2
4640	2
4641	2
4642	2
4643	2
4644	2
4645	2
4646	2
4647	2
4648	2
4649	2
4650	2
4651	2
4652	2
4653	2
4654	2
4655	2
4656	2
4657	2
4658	2
4659	2
4660	2
4661	2
4662	2
4663	2
4664	2
4665	2
4666	2
4667	2
4668	2
4669	2
4670	2
4671	2
4672	2
4673	2
4674	2
4675	2
4676	2
4677	2
4678	2
4679	2
4680	2
4681	2
4682	2
4683	2
4684	2
4685	2
4686	2
4687	2
4688	2
4689	2
4690	2
4691	2
4692	2
4693	2
4694	2
4695	2
4696	2
4697	2
4698	2
4699	2
4700	2
4701	2
4702	2
4703	2
4704	2
4705	2
4706	2
4707	2
4708	2
4709	2
4710	2
4711	2
4712	2
4713	2
4714	2
4715	2
4716	2
4717	2
4718	2
4719	2
4720	2
4721	2
4722	2
4723	2
4724	2
4725	2
4726	2
4727	2
4728	2
4729	2
4730	2
4731	2
4732	2
4733	2
4734	2
4735	2
4736	2
4737	2
4738	2
4739	2
4740	2
4741	2
4742	2
4743	2
4744	2
4745	2
4746	2
4747	2
4748	2
4749	2
4750	2
4751	2
4752	2
4753	2
4754	2
4755	2
4756	2
4757	2
4758	2
4759	2
4760	2
4761	2
4762	2
4763	2
4764	2
4765	2
4766	2
4767	2
4768	2
4769	2
4770	2
4771	2
4772	2
4773	2
4774	2
4775	2
4776	2
4777	2
4778	2
4779	2
4780	2
4781	2
4782	2
4783	2
4784	2
4785	2
4786	2
4787	2
4788	2
4789	2
4790	2
4791	2
4792	2
4793	2
4794	2
4795	2
4796	2
4797	2
4798	2
4799	2
4800	2
4801	2
4802	2
4803	2
4804	2
4805	2
4806	2
4807	2
4808	2
4809	2
4810	2
4811	2
4812	2
4813	2
4814	2
4815	2
4816	2
4817	2
4818	2
4819	2
4820	2
4821	2
4822	2
4823	2
4824	2
4825	2
4826	2
4827	2
4828	2
4829	2
4830	2
4831	2
4832	2
4833	2
4834	2
4835	2
4836	2
4837	2
4838	2
4839	2
4840	2
4841	2
4842	2
4843	2
4844	2
4845	2
4846	2
4847	2
4848	2
4849	2
4850	2
4851	2
4852	2
4853	2
4854	2
4855	2
4856	2
4857	2
4858	2
4859	2
4860	2
4861	2
4862	2
4863	2
4864	2
4865	2
4866	2
4867	2
4868	2
4869	2
4870	2
4871	2
4872	2
4873	2
4874	2
4875	2
4876	2
4877	2
4878	2
4879	2
4880	2
4881	2
4882	2
4883	2
4884	2
4885	2
4886	2
4887	2
4888	2
4889	2
4890	2
4891	2
4892	2
4893	2
4894	2
4895	2
4896	2
4897	2
4898	2
4899	2
4900	2
4901	2
4902	2
4903	2
4904	2
4905	2
4906	2
4907	2
4908	2
4909	2
4910	2
4911	2
4912	2
4913	2
4914	2
4915	2
4916	2
4917	2
4918	2
4919	2
4920	2
4921	2
4922	2
4923	2
4924	2
4925	2
4926	2
4927	2
4928	2
4929	2
4930	2
4931	2
4932	2
4933	2
4934	2
4935	2
4936	2
4937	2
4938	2
4939	2
4940	2
4941	2
4942	2
4943	2
4944	2
4945	2
4946	2
4947	2
4948	2
4949	2
4950	2
4951	2
4952	2
4953	2
4954	2
4955	2
4956	2
4957	2
4958	2
4959	2
4960	2
4961	2
4962	2
4963	2
4964	2
4965	2
4966	2
4967	2
4968	2
4969	2
4970	2
4971	2
4972	2
4973	2
4974	2
4975	2
4976	2
4977	2
4978	2
4979	2
4980	2
4981	2
4982	2
4983	2
4984	2
4985	2
4986	2
4987	2
4988	2
4989	2
4990	2
4991	2
4992	2
4993	2
4994	2
4995	2
4996	2
4997	2
4998	2
4999	2
5000	2
5001	2
5002	2
5003	2
5004	2
5005	2
5006	2
5007	2
5008	2
5009	2
5010	2
5011	2
5012	2
5013	2
5014	2
5015	2
5016	2
5017	2
5018	2
5019	2
5020	2
5021	2
5022	2
5023	2
5024	2
5025	2
5026	2
5027	2
5028	2
5029	2
5030	2
5031	2
5032	2
5033	2
5034	2
5035	2
5036	2
5037	2
5038	2
5039	2
5040	2
5041	2
5042	2
5043	2
5044	2
5045	2
5046	2
5047	2
5048	2
5049	2
5050	2
5051	2
5052	2
5053	2
5054	2
5055	2
5056	2
5057	2
5058	2
5059	2
5060	2
5061	2
5062	2
5063	2
5064	2
5065	2
5066	2
5067	2
5068	2
5069	2
5070	2
5071	2
5072	2
5073	2
5074	2
5075	2
5076	2
5077	2
5078	2
5079	2
5080	2
5081	2
5082	2
5083	2
5084	2
5085	2
5086	2
5087	2
5088	2
5089	2
5090	2
5091	2
5092	2
5093	2
5094	2
5095	2
5096	2
5097	2
5098	2
5099	2
5100	2
5101	2
5102	2
5103	2
5104	2
5105	2
5106	2
5107	2
5108	2
5109	2
5110	2
5111	2
5112	2
5113	2
5114	2
5115	2
5116	2
5117	2
5118	2
5119	2
5120	2
5121	2
5122	2
5123	2
5124	2
5125	2
5126	2
5127	2
5128	2
5129	2
5130	2
5131	2
5132	2
5133	2
5134	2
5135	2
5136	2
5137	2
5138	2
5139	2
5140	2
5141	2
5142	2
5143	2
5144	2
5145	2
5146	2
5147	2
5148	2
5149	2
5150	2
5151	2
5152	2
5153	2
5154	2
5155	2
5156	2
5157	2
5158	2
5159	2
5160	2
5161	2
5162	2
5163	2
5164	2
5165	2
5166	2
5167	2
5168	2
5169	2
5170	2
5171	2
5172	2
5173	2
5174	2
5175	2
5176	2
5177	2
5178	2
5179	2
5180	2
5181	2
5182	2
5183	2
5184	2
5185	2
5186	2
5187	2
5188	2
5189	2
5190	2
5191	2
5192	2
5193	2
5194	2
5195	2
5196	2
5197	2
5198	2
5199	2
5200	2
5201	2
5202	2
5203	2
5204	2
5205	2
5206	2
5207	2
5208	2
5209	2
5210	2
5211	2
5212	2
5213	2
5214	2
5215	2
5216	2
5217	2
5218	2
5219	2
5220	2
5221	2
5222	2
5223	2
5224	2
5225	2
5226	2
5227	2
5228	2
5229	2
5230	2
5231	2
5232	2
5233	2
5234	2
5235	2
5236	2
5237	2
5238	2
5239	2
5240	2
5241	2
5242	2
5243	2
5244	2
5245	2
5246	2
5247	2
5248	2
5249	2
5250	2
5251	2
5252	2
5253	2
5254	2
5255	2
5256	2
5257	2
5258	2
5259	2
5260	2
5261	2
5262	2
5263	2
5264	2
5265	2
5266	2
5267	2
5268	2
5269	2
5270	2
5271	2
5272	2
5273	2
5274	2
5275	2
5276	2
5277	2
5278	2
5279	2
5280	2
5281	2
5282	2
5283	2
5284	2
5285	2
5286	2
5287	2
5288	2
5289	2
5290	2
5291	2
5292	2
5293	2
5294	2
5295	2
5296	2
5297	2
5298	2
5299	2
5300	2
5301	2
5302	2
5303	2
5304	2
5305	2
5306	2
5307	2
5308	2
5309	2
5310	2
5311	2
5312	2
5313	2
5314	2
5315	2
5316	2
5317	2
5318	2
5319	2
5320	2
5321	2
5322	2
5323	2
5324	2
5325	2
5326	2
5327	2
5328	2
5329	2
5330	2
5331	2
5332	2
5333	2
5334	2
5335	2
5336	2
5337	2
5338	2
5339	2
5340	2
5341	2
5342	2
5343	2
5344	2
5345	2
5346	2
5347	2
5348	2
5349	2
5350	2
5351	2
5352	2
5353	2
5354	2
5355	2
5356	2
5357	2
5358	2
5359	2
5360	2
5361	2
5362	2
5363	2
5364	2
5365	2
5366	2
5367	2
5368	2
5369	2
5370	2
5371	2
5372	2
5373	2
5374	2
5375	2
5376	2
5377	2
5378	2
5379	2
5380	2
5381	2
5382	2
5383	2
5384	2
5385	2
5386	2
5387	2
5388	2
5389	2
5390	2
5391	2
5392	2
5393	2
5394	2
5395	2
5396	2
5397	2
5398	2
5399	2
5400	2
5401	2
5402	2
5403	2
5404	2
5405	2
5406	2
5407	2
5408	2
5409	2
5410	2
5411	2
5412	2
5413	2
5414	2
5415	2
5416	2
5417	2
5418	2
5419	2
5420	2
5421	2
5422	2
5423	2
5424	2
5425	2
5426	2
5427	2
5428	2
5429	2
5430	2
5431	2
5432	2
5433	2
5434	2
5435	2
5436	2
5437	2
5438	2
5439	2
5440	2
5441	2
5442	2
5443	2
5444	2
5445	2
5446	2
5447	2
5448	2
5449	2
5450	2
5451	2
5452	2
5453	2
5454	2
5455	2
5456	2
5457	2
5458	2
5459	2
5460	2
5461	2
5462	2
5463	2
5464	2
5465	2
5466	2
5467	2
5468	2
5469	2
5470	2
5471	2
5472	2
5473	2
5474	2
5475	2
5476	2
5477	2
5478	2
5479	2
5480	2
5481	2
5482	2
5483	2
5484	2
5485	2
5486	2
5487	2
5488	2
5489	2
5490	2
5491	2
5492	2
5493	2
5494	2
5495	2
5496	2
5497	2
5498	2
5499	2
5500	2
5501	2
5502	2
5503	2
5504	2
5505	2
5506	2
5507	2
5508	2
5509	2
5510	2
5511	2
5512	2
5513	2
5514	2
5515	2
5516	2
5517	2
5518	2
5519	2
5520	2
5521	2
5522	2
5523	2
5524	2
5525	2
5526	2
5527	2
5528	2
5529	2
5530	2
5531	2
5532	2
5533	2
5534	2
5535	2
5536	2
5537	2
5538	2
5539	2
5540	2
5541	2
5542	2
5543	2
5544	2
5545	2
5546	2
5547	2
5548	2
5549	2
5550	2
5551	2
5552	2
5553	2
5554	2
5555	2
5556	2
5557	2
5558	2
5559	2
5560	2
5561	2
5562	2
5563	2
5564	2
5565	2
5566	2
5567	2
5568	2
5569	2
5570	2
5571	2
5572	2
5573	2
5574	2
5575	2
5576	2
5577	2
5578	2
5579	2
5580	2
5581	2
5582	2
5583	2
5584	2
5585	2
5586	2
5587	2
5588	2
5589	2
5590	2
5591	2
5592	2
5593	2
5594	2
5595	2
5596	2
5597	2
5598	2
5599	2
5600	2
5601	2
5602	2
5603	2
5604	2
5605	2
5606	2
5607	2
5608	2
5609	2
5610	2
5611	2
5612	2
5613	2
5614	2
5615	2
5616	2
5617	2
5618	2
5619	2
5620	2
5621	2
5622	2
5623	2
5624	2
5625	2
5626	2
5627	2
5628	2
5629	2
5630	2
5631	2
5632	2
5633	2
5634	2
5635	2
5636	2
5637	2
5638	2
5639	2
5640	2
5641	2
5642	2
5643	2
5644	2
5645	2
5646	2
5647	2
5648	2
5649	2
5650	2
5651	2
5652	2
5653	2
5654	2
5655	2
5656	2
5657	2
5658	2
5659	2
5660	2
5661	2
5662	2
5663	2
5664	2
5665	2
5666	2
5667	2
5668	2
5669	2
5670	2
5671	2
5672	2
5673	2
5674	2
5675	2
5676	2
5677	2
5678	2
5679	2
5680	2
5681	2
5682	2
5683	2
5684	2
5685	2
5686	2
5687	2
5688	2
5689	2
5690	2
5691	2
5692	2
5693	2
5694	2
5695	2
5696	2
5697	2
5698	2
5699	2
5700	2
5701	2
5702	2
5703	2
5704	2
5705	2
5706	2
5707	2
5708	2
5709	2
5710	2
5711	2
5712	2
5713	2
5714	2
5715	2
5716	2
5717	2
5718	2
5719	2
5720	2
5721	2
5722	2
5723	2
5724	2
5725	2
5726	2
5727	2
5728	2
5729	2
5730	2
5731	2
5732	2
5733	2
5734	2
5735	2
5736	2
5737	2
5738	2
5739	2
5740	2
5741	2
5742	2
5743	2
5744	2
5745	2
5746	2
5747	2
5748	2
5749	2
5750	2
5751	2
5752	2
5753	2
5754	2
5755	2
5756	2
5757	2
5758	2
5759	2
5760	2
5761	2
5762	2
5763	2
5764	2
5765	2
5766	2
5767	2
5768	2
5769	2
5770	2
5771	2
5772	2
5773	2
5774	2
5775	2
5776	2
5777	2
5778	2
5779	2
5780	2
5781	2
5782	2
5783	2
5784	2
5785	2
5786	2
5787	2
5788	2
5789	2
5790	2
5791	2
5792	2
5793	2
5794	2
5795	2
5796	2
